Date,Hour,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day,E-scooter Count
05/01/2018,18,-1.8,44,2.2,1709,-12.4,0.01,0.0,0.0,Winter,No Holiday,Yes,635
16/12/2017,21,-7.1,39,3.2,2000,-18.7,0.0,0.0,0.0,Winter,No Holiday,Yes,159
05/03/2018,23,1.9,60,1.3,2000,-5.0,0.0,0.0,0.0,Spring,No Holiday,Yes,274
08/06/2018,20,22.6,71,1.8,856,17.0,0.11,0.0,0.0,Summer,No Holiday,Yes,2476
23/09/2018,19,21.0,54,2.9,2000,11.3,0.01,0.0,0.0,Autumn,Holiday,Yes,1333
01/04/2018,20,17.1,80,1.5,480,13.6,0.0,0.0,0.0,Spring,No Holiday,Yes,984
29/10/2018,3,5.0,67,0.8,2000,-0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,123
26/02/2018,6,-2.7,72,0.5,1253,-7.0,0.0,0.0,0.0,Winter,No Holiday,Yes,161
25/06/2018,8,23.8,66,0.9,960,17.0,0.74,0.0,0.0,Summer,No Holiday,Yes,2331
11/08/2018,3,27.9,69,0.8,2000,21.6,0.0,0.0,0.0,Summer,No Holiday,Yes,441
14/09/2018,2,21.3,75,1.1,2000,16.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,482
03/05/2018,10,13.8,47,4.8,1561,2.6,1.64,0.0,0.0,Spring,No Holiday,Yes,762
13/11/2018,7,4.4,72,0.3,1189,-0.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,1066
18/12/2017,18,0.0,88,0.6,277,-1.7,0.0,0.0,2.7,Winter,No Holiday,Yes,281
04/08/2018,5,29.2,62,2.1,1835,21.1,0.0,0.0,0.0,Summer,No Holiday,Yes,234
10/12/2017,10,0.5,91,0.4,143,-0.8,0.0,0.0,4.3,Winter,No Holiday,Yes,19
04/04/2018,11,12.8,65,2.0,2000,6.3,1.76,0.0,0.0,Spring,No Holiday,Yes,744
22/01/2018,23,-4.2,79,2.9,554,-7.3,0.0,0.0,1.0,Winter,No Holiday,Yes,139
14/09/2018,5,20.7,77,0.9,2000,16.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,249
04/06/2018,14,26.5,43,3.9,1671,12.8,2.36,0.0,0.0,Summer,No Holiday,Yes,1148
20/12/2017,20,-1.9,86,0.9,700,-3.9,0.0,0.0,2.4,Winter,No Holiday,Yes,165
20/10/2018,11,16.2,39,1.6,1580,2.2,2.05,0.0,0.0,Autumn,No Holiday,Yes,1175
17/02/2018,23,-2.9,31,3.8,2000,-17.7,0.0,0.0,0.0,Winter,Holiday,Yes,117
12/06/2018,4,17.5,84,0.8,2000,14.7,0.0,0.0,0.0,Summer,No Holiday,Yes,144
23/12/2017,23,5.5,80,0.6,185,2.3,0.0,0.0,0.0,Winter,No Holiday,Yes,237
31/08/2018,3,23.3,81,1.7,1068,19.8,0.0,0.0,0.0,Summer,No Holiday,Yes,297
06/09/2018,20,25.1,71,3.6,2000,19.4,0.0,0.0,0.0,Autumn,No Holiday,Yes,1900
02/01/2018,13,1.5,23,3.6,1970,-17.4,0.95,0.0,0.0,Winter,No Holiday,Yes,273
01/03/2018,11,0.8,52,4.6,1035,-7.9,2.2,0.0,0.0,Spring,Holiday,Yes,239
30/07/2018,4,26.7,62,1.0,2000,18.8,0.0,0.0,0.0,Summer,No Holiday,Yes,209
19/11/2018,18,7.5,48,2.4,1079,-2.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,1904
01/10/2018,15,19.0,40,3.8,1983,5.0,1.96,0.0,0.0,Autumn,No Holiday,Yes,1258
17/08/2018,19,31.0,31,1.5,2000,11.8,0.34,0.0,0.0,Summer,No Holiday,Yes,2353
16/09/2018,16,22.5,86,2.5,342,20.0,0.47,0.0,0.0,Autumn,No Holiday,Yes,142
11/07/2018,11,27.2,82,0.9,1093,23.8,0.93,0.0,0.0,Summer,No Holiday,Yes,792
30/07/2018,14,35.3,41,1.3,2000,20.0,2.01,0.0,0.0,Summer,No Holiday,Yes,645
21/12/2017,2,-2.2,88,1.4,348,-3.9,0.0,0.0,2.2,Winter,No Holiday,Yes,132
23/06/2018,6,21.0,48,0.6,2000,9.5,0.01,0.0,0.0,Summer,No Holiday,Yes,417
11/09/2018,17,25.4,44,1.2,2000,12.2,0.84,0.0,0.0,Autumn,No Holiday,Yes,2171
12/12/2017,17,-7.0,32,2.6,2000,-20.9,0.19,0.0,0.0,Winter,No Holiday,Yes,305
01/11/2018,8,2.8,74,0.9,1366,-1.3,0.13,0.0,0.0,Autumn,No Holiday,Yes,1899
28/12/2017,16,0.3,57,2.3,1204,-7.2,0.19,0.0,0.0,Winter,No Holiday,Yes,390
19/01/2018,17,4.1,34,3.1,1810,-10.3,0.28,0.0,0.0,Winter,No Holiday,Yes,468
24/01/2018,23,-15.7,43,3.6,2000,-25.4,0.0,0.0,0.7,Winter,No Holiday,Yes,82
02/07/2018,7,20.7,97,0.4,1801,20.2,0.0,0.5,0.0,Summer,No Holiday,Yes,126
17/09/2018,17,27.3,43,2.6,2000,13.6,1.25,0.0,0.0,Autumn,No Holiday,Yes,2056
18/08/2018,3,23.0,54,1.0,1818,13.1,0.0,0.0,0.0,Summer,No Holiday,Yes,483
13/02/2018,15,3.7,40,5.3,1950,-8.6,1.96,0.0,0.0,Winter,No Holiday,Yes,295
06/12/2017,15,5.5,31,3.1,1968,-10.3,0.72,0.0,0.0,Winter,No Holiday,Yes,412
08/04/2018,6,0.9,52,1.1,2000,-7.8,0.0,0.0,0.0,Spring,No Holiday,Yes,101
14/03/2018,20,17.2,60,2.5,1993,9.3,0.0,0.0,0.0,Spring,No Holiday,Yes,1275
15/10/2018,4,11.0,82,0.1,951,8.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,152
11/11/2018,10,10.2,68,0.7,354,4.5,1.06,0.0,0.0,Autumn,No Holiday,Yes,563
22/06/2018,0,20.7,67,1.9,885,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,1137
25/07/2018,6,28.1,75,1.8,1092,23.2,0.01,0.0,0.0,Summer,No Holiday,Yes,657
22/03/2018,16,10.3,34,3.8,1850,-4.9,1.93,0.0,0.0,Spring,No Holiday,Yes,752
12/05/2018,17,14.3,98,0.7,270,13.9,0.08,1.5,0.0,Spring,No Holiday,Yes,24
10/07/2018,12,24.1,80,0.8,2000,20.4,0.72,0.0,0.0,Summer,No Holiday,Yes,1035
08/10/2018,23,13.5,55,0.5,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,1196
01/12/2017,23,-1.3,84,1.0,1265,-3.6,0.0,0.0,0.0,Winter,No Holiday,Yes,323
22/05/2018,16,19.5,80,1.2,553,15.9,0.53,0.4,0.0,Spring,Holiday,Yes,86
12/05/2018,22,15.8,98,0.4,179,15.4,0.0,1.5,0.0,Spring,No Holiday,Yes,30
17/01/2018,19,4.2,68,2.4,446,-1.1,0.0,0.0,0.0,Winter,No Holiday,Yes,360
20/03/2018,19,3.2,45,3.7,2000,-7.6,0.02,0.0,0.0,Spring,No Holiday,Yes,716
10/04/2018,16,20.9,34,5.8,2000,4.4,1.37,0.0,0.0,Spring,No Holiday,Yes,1080
26/08/2018,12,28.9,42,2.0,1975,14.6,2.5,0.0,0.0,Summer,No Holiday,Yes,1070
18/11/2018,21,7.1,52,0.8,1516,-2.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,682
14/06/2018,1,20.8,72,1.0,912,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes,715
26/05/2018,6,14.2,72,0.6,947,9.2,0.04,0.0,0.0,Spring,No Holiday,Yes,299
03/02/2018,21,-9.1,38,2.7,2000,-20.8,0.0,0.0,0.0,Winter,No Holiday,Yes,107
21/11/2018,7,6.5,85,0.8,536,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes,788
13/12/2017,20,-7.6,35,0.8,2000,-20.4,0.0,0.0,0.0,Winter,No Holiday,Yes,263
01/10/2018,13,17.6,49,4.7,2000,6.7,1.89,0.0,0.0,Autumn,No Holiday,Yes,1087
18/04/2018,6,6.2,52,0.8,1609,-2.9,0.0,0.0,0.0,Spring,No Holiday,Yes,395
16/01/2018,14,6.5,43,0.8,468,-5.2,0.52,0.0,0.0,Winter,No Holiday,Yes,276
24/10/2018,16,18.2,42,1.3,1976,5.0,1.22,0.0,0.0,Autumn,No Holiday,Yes,1492
15/10/2018,7,11.5,81,0.8,960,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,1271
17/11/2018,12,9.1,34,1.0,1802,-5.9,1.95,0.0,0.0,Autumn,No Holiday,Yes,994
16/02/2018,16,3.3,38,3.8,1921,-9.6,1.33,0.0,0.0,Winter,Holiday,Yes,189
04/05/2018,9,14.1,42,1.9,1893,1.3,1.78,0.0,0.0,Spring,No Holiday,Yes,1155
11/12/2017,20,-9.3,49,3.8,2000,-18.0,0.0,0.0,0.0,Winter,No Holiday,Yes,254
09/08/2018,17,28.8,83,4.0,969,25.6,0.39,1.1,0.0,Summer,No Holiday,Yes,740
24/03/2018,1,4.7,51,1.1,728,-4.5,0.0,0.0,0.0,Spring,No Holiday,Yes,360
07/07/2018,17,28.9,45,1.4,2000,15.7,1.89,0.0,0.0,Summer,No Holiday,Yes,2020
20/10/2018,8,7.8,70,1.4,1034,2.6,0.29,0.0,0.0,Autumn,No Holiday,Yes,784
15/09/2018,20,23.5,80,1.7,1621,19.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,1613
21/03/2018,0,1.6,39,2.3,2000,-10.8,0.0,0.0,0.0,Spring,No Holiday,Yes,240
10/09/2018,4,19.4,61,1.6,2000,11.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,188
29/08/2018,7,25.0,85,3.0,2000,22.2,0.02,0.0,0.0,Summer,No Holiday,Yes,862
12/03/2018,16,14.5,34,3.1,471,-1.2,1.59,0.0,0.0,Spring,No Holiday,Yes,752
10/05/2018,3,12.9,74,1.7,1698,8.3,0.0,0.0,0.0,Spring,No Holiday,No,0
03/01/2018,23,-5.9,54,0.8,1968,-13.7,0.0,0.0,0.0,Winter,No Holiday,Yes,197
14/09/2018,14,26.3,58,1.5,1986,17.3,1.37,0.0,0.0,Autumn,No Holiday,Yes,1199
25/10/2018,22,13.6,56,1.0,1611,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,1316
05/06/2018,6,17.8,73,0.4,1188,12.8,0.04,0.0,0.0,Summer,No Holiday,Yes,733
21/05/2018,9,17.7,27,1.3,2000,-1.5,2.02,0.0,0.0,Spring,No Holiday,Yes,1118
24/02/2018,5,1.8,84,2.7,214,-0.6,0.0,0.0,0.0,Winter,No Holiday,Yes,58
05/08/2018,12,32.5,59,3.4,1780,23.4,2.33,0.0,0.0,Summer,No Holiday,Yes,565
05/08/2018,15,33.7,55,3.7,1843,23.3,2.67,0.0,0.0,Summer,No Holiday,Yes,712
29/07/2018,20,32.3,48,1.4,2000,19.8,0.08,0.0,0.0,Summer,No Holiday,Yes,1697
17/01/2018,21,3.1,74,1.1,333,-1.0,0.0,0.0,0.0,Winter,No Holiday,Yes,320
07/12/2017,12,3.7,65,2.4,833,-2.2,0.98,0.0,0.3,Winter,No Holiday,Yes,431
19/06/2018,14,27.2,44,2.9,1377,13.8,2.59,0.0,0.0,Summer,No Holiday,Yes,1258
11/11/2018,8,6.3,81,0.8,365,3.2,0.11,0.0,0.0,Autumn,No Holiday,Yes,395
19/02/2018,0,-1.1,39,1.7,1832,-13.3,0.0,0.0,0.0,Winter,No Holiday,Yes,148
29/08/2018,22,24.3,97,2.1,1028,23.7,0.0,4.5,0.0,Summer,No Holiday,Yes,74
14/05/2018,5,11.9,93,0.8,241,10.7,0.0,0.0,0.0,Spring,No Holiday,Yes,199
24/08/2018,8,24.4,86,1.7,2000,21.8,0.13,0.0,0.0,Summer,No Holiday,Yes,578
18/05/2018,12,16.6,96,0.8,430,15.9,0.34,0.0,0.0,Spring,No Holiday,Yes,185
30/03/2018,13,20.3,27,1.4,1464,0.6,2.87,0.0,0.0,Spring,No Holiday,Yes,860
01/06/2018,5,17.8,75,1.0,1210,13.3,0.0,0.0,0.0,Summer,No Holiday,Yes,306
07/11/2018,11,12.4,82,0.6,507,9.4,0.34,0.0,0.0,Autumn,No Holiday,Yes,608
20/11/2018,2,2.6,46,1.5,1811,-7.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,286
12/02/2018,17,-3.1,36,4.4,1988,-16.0,0.89,0.0,0.0,Winter,No Holiday,Yes,288
26/06/2018,5,23.7,64,0.9,876,16.4,0.0,0.1,0.0,Summer,No Holiday,Yes,45
20/11/2018,7,0.5,53,1.1,2000,-7.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,934
19/02/2018,2,-1.4,41,1.1,1582,-12.9,0.0,0.0,0.0,Winter,No Holiday,Yes,59
15/09/2018,22,23.1,79,0.6,1891,19.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,1566
29/08/2018,5,24.6,87,3.6,1966,22.2,0.0,0.0,0.0,Summer,No Holiday,Yes,109
26/05/2018,12,26.2,31,1.2,1161,7.7,3.18,0.0,0.0,Spring,No Holiday,Yes,1285
14/11/2018,0,7.0,54,0.9,1862,-1.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,612
29/11/2018,2,2.1,28,0.4,1981,-14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,319
23/05/2018,6,13.9,83,3.2,2000,11.0,0.04,0.0,0.0,Spring,No Holiday,Yes,436
15/07/2018,18,32.2,55,2.4,1769,22.0,1.28,0.0,0.0,Summer,No Holiday,Yes,1466
01/08/2018,11,35.8,41,1.6,1795,20.4,2.77,0.0,0.0,Summer,No Holiday,Yes,521
20/08/2018,5,25.7,68,0.8,1395,19.3,0.0,0.0,0.0,Summer,No Holiday,Yes,281
24/05/2018,23,18.1,56,1.6,1095,9.1,0.0,0.0,0.0,Spring,No Holiday,Yes,1087
17/05/2018,21,20.5,97,1.1,726,20.0,0.0,4.0,0.0,Spring,No Holiday,Yes,18
17/12/2017,5,-9.7,41,3.1,2000,-20.5,0.0,0.0,0.0,Winter,No Holiday,Yes,31
11/01/2018,17,-9.3,43,2.8,1900,-19.6,0.28,0.0,0.0,Winter,No Holiday,Yes,219
17/12/2017,0,-8.1,41,2.0,2000,-19.0,0.0,0.0,0.0,Winter,No Holiday,Yes,175
12/11/2018,1,5.0,67,1.3,2000,-0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,344
13/04/2018,20,16.2,22,0.9,2000,-5.5,0.0,0.0,0.0,Spring,No Holiday,Yes,1359
26/10/2018,4,12.6,60,0.6,1648,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,185
10/02/2018,9,1.6,78,2.0,260,-1.8,0.17,0.0,0.0,Winter,No Holiday,Yes,222
30/04/2018,9,17.5,65,1.0,416,10.8,1.0,0.0,0.0,Spring,No Holiday,Yes,983
08/06/2018,16,26.6,49,3.2,1200,15.0,2.35,0.0,0.0,Summer,No Holiday,Yes,1668
27/10/2018,10,9.5,46,3.7,1871,-1.5,1.49,0.0,0.0,Autumn,No Holiday,Yes,898
20/03/2018,15,6.5,39,3.3,2000,-6.4,1.21,0.0,0.0,Spring,No Holiday,Yes,492
31/01/2018,13,-0.8,39,2.6,1853,-13.0,0.54,0.0,2.8,Winter,No Holiday,Yes,171
27/09/2018,10,19.9,47,1.8,1989,8.2,1.93,0.0,0.0,Autumn,No Holiday,Yes,907
26/01/2018,9,-17.5,37,3.8,1941,-28.7,0.21,0.0,0.5,Winter,No Holiday,Yes,149
04/02/2018,6,-11.8,54,2.4,1917,-19.2,0.0,0.0,0.0,Winter,No Holiday,Yes,23
07/10/2018,5,15.1,89,1.1,1615,13.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,146
27/11/2018,14,11.6,70,1.5,388,6.3,0.45,0.0,0.0,Autumn,No Holiday,Yes,600
01/12/2017,11,-0.5,21,1.3,1936,-20.2,0.94,0.0,0.0,Winter,No Holiday,Yes,360
21/11/2018,5,6.8,86,0.5,692,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes,118
20/07/2018,21,29.8,59,1.4,2000,20.9,0.0,0.0,0.0,Summer,No Holiday,Yes,1869
06/07/2018,9,23.3,61,1.7,2000,15.3,0.8,0.0,0.0,Summer,No Holiday,Yes,1318
21/12/2017,5,-4.3,91,1.5,233,-5.5,0.0,0.0,2.2,Winter,No Holiday,Yes,49
20/01/2018,13,6.3,55,3.0,792,-2.0,0.85,0.0,0.0,Winter,No Holiday,Yes,356
13/07/2018,10,27.4,70,2.4,1335,21.4,1.28,0.0,0.0,Summer,No Holiday,Yes,836
03/06/2018,7,18.0,54,0.7,1997,8.5,0.51,0.0,0.0,Summer,No Holiday,Yes,423
05/06/2018,8,21.5,58,1.1,1021,12.8,1.21,0.0,0.0,Summer,No Holiday,Yes,2322
31/12/2017,6,-1.3,84,2.4,425,-3.6,0.0,0.0,1.2,Winter,Holiday,Yes,25
10/10/2018,19,11.3,50,1.1,2000,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,1723
29/08/2018,15,26.9,77,2.5,1937,22.5,0.26,0.0,0.0,Summer,No Holiday,Yes,583
17/04/2018,19,14.5,31,3.1,1558,-2.4,0.25,0.0,0.0,Spring,No Holiday,Yes,1356
15/09/2018,18,24.2,76,1.2,2000,19.6,0.12,0.0,0.0,Autumn,No Holiday,Yes,1566
13/03/2018,23,13.4,81,2.6,958,10.1,0.0,0.0,0.0,Spring,No Holiday,Yes,572
26/10/2018,6,12.6,64,1.3,1348,5.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,376
08/06/2018,3,18.6,83,2.9,889,15.6,0.0,0.0,0.0,Summer,No Holiday,Yes,365
02/06/2018,10,25.5,33,1.1,1815,0.0,2.52,0.0,0.0,Summer,No Holiday,Yes,1044
16/07/2018,22,27.2,69,1.7,2000,21.0,0.0,0.0,0.0,Summer,No Holiday,Yes,1934
09/05/2018,13,20.1,36,1.1,1933,4.5,3.34,0.0,0.0,Spring,No Holiday,Yes,1188
26/07/2018,11,30.2,67,1.5,1003,23.3,0.87,0.0,0.0,Summer,No Holiday,Yes,614
16/04/2018,6,5.0,70,0.7,1739,0.0,0.0,0.0,0.0,Spring,No Holiday,Yes,405
05/10/2018,14,17.2,95,1.6,553,16.3,0.48,2.5,0.0,Autumn,No Holiday,Yes,17
15/12/2017,3,-6.9,56,0.5,1111,-14.2,0.0,0.0,0.0,Winter,No Holiday,Yes,110
29/01/2018,3,-9.8,43,2.8,1963,-20.0,0.0,0.0,0.0,Winter,No Holiday,Yes,27
26/10/2018,21,10.6,70,2.4,2000,5.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,542
10/10/2018,17,13.1,45,3.1,2000,1.4,0.62,0.0,0.0,Autumn,No Holiday,Yes,1775
22/12/2017,15,6.5,55,0.9,801,-1.9,0.38,0.0,0.0,Winter,Holiday,Yes,386
22/09/2018,6,18.4,95,0.1,752,17.5,0.0,0.0,0.0,Autumn,No Holiday,Yes,215
13/09/2018,4,20.7,69,1.3,2000,14.8,0.0,0.0,0.0,Autumn,No Holiday,Yes,240
07/08/2018,18,34.6,50,3.1,1821,22.6,1.0,0.0,0.0,Summer,No Holiday,Yes,2274
20/03/2018,1,5.5,42,3.1,2000,-6.4,0.0,0.0,0.0,Spring,No Holiday,Yes,243
04/03/2018,17,11.8,82,1.7,990,8.8,0.4,0.0,0.0,Spring,No Holiday,Yes,492
10/03/2018,22,5.0,75,2.2,1084,0.9,0.0,0.0,0.0,Spring,No Holiday,Yes,421
24/12/2017,18,1.9,82,4.3,699,-0.8,0.01,0.5,0.0,Winter,Holiday,Yes,128
02/11/2018,10,10.0,49,1.2,1411,-0.2,1.4,0.0,0.0,Autumn,No Holiday,Yes,751
23/03/2018,16,12.2,24,2.8,1655,-7.8,1.98,0.0,0.0,Spring,No Holiday,Yes,901
11/02/2018,0,-6.9,36,2.1,2000,-19.5,0.0,0.0,0.0,Winter,No Holiday,Yes,112
07/12/2017,20,-1.4,47,2.5,1620,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes,390
07/06/2018,12,25.0,56,3.0,715,15.6,3.19,0.0,0.0,Summer,No Holiday,Yes,1099
29/09/2018,13,24.9,40,1.4,2000,10.3,2.75,0.0,0.0,Autumn,No Holiday,Yes,1752
15/10/2018,19,16.9,74,1.8,366,12.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,1911
23/03/2018,2,2.2,80,1.4,615,-0.8,0.0,0.0,0.0,Spring,No Holiday,Yes,216
15/01/2018,1,3.0,62,0.9,835,-3.5,0.0,0.0,0.0,Winter,No Holiday,Yes,122
21/09/2018,9,18.2,96,1.3,1251,17.5,0.21,1.0,0.0,Autumn,No Holiday,Yes,47
21/08/2018,19,29.2,62,1.7,2000,21.1,0.31,0.0,0.0,Summer,No Holiday,Yes,2364
23/01/2018,18,-11.5,43,2.4,2000,-21.6,0.05,0.0,0.9,Winter,No Holiday,Yes,351
20/06/2018,22,20.6,78,3.0,684,16.6,0.0,0.0,0.0,Summer,No Holiday,Yes,1979
04/10/2018,19,22.3,50,1.4,2000,11.3,0.0,0.0,0.0,Autumn,No Holiday,No,0
13/04/2018,17,18.1,16,1.4,2000,-8.1,0.45,0.0,0.0,Spring,No Holiday,Yes,1662
16/06/2018,11,23.4,46,1.6,1954,11.1,2.96,0.0,0.0,Summer,No Holiday,Yes,1330
20/12/2017,11,-4.2,51,1.1,1772,-12.8,0.4,0.0,1.9,Winter,No Holiday,Yes,204
09/11/2018,22,11.2,75,1.7,478,6.9,0.0,0.0,0.0,Autumn,No Holiday,No,0
08/11/2018,14,11.3,96,2.7,302,10.6,0.11,0.0,0.0,Autumn,No Holiday,Yes,46
01/02/2018,3,-6.2,57,1.6,1874,-13.3,0.0,0.0,1.6,Winter,No Holiday,Yes,81
24/07/2018,4,27.8,67,0.2,1982,21.1,0.0,0.0,0.0,Summer,No Holiday,Yes,218
24/05/2018,8,15.2,50,1.6,1530,4.8,1.1,0.0,0.0,Spring,No Holiday,Yes,2081
03/08/2018,7,30.8,58,1.6,1777,21.5,0.22,0.0,0.0,Summer,No Holiday,Yes,937
11/07/2018,0,24.6,96,0.7,308,23.9,0.0,0.5,0.0,Summer,No Holiday,Yes,240
25/06/2018,4,21.8,82,0.7,702,18.5,0.0,0.0,0.0,Summer,No Holiday,Yes,199
03/03/2018,16,15.8,15,2.6,1867,-10.8,1.7,0.0,0.0,Spring,No Holiday,Yes,1285
05/02/2018,6,-11.5,40,2.3,2000,-22.4,0.0,0.0,0.0,Winter,No Holiday,Yes,110
12/08/2018,7,27.4,61,0.6,2000,19.2,0.17,0.0,0.0,Summer,No Holiday,Yes,316
01/11/2018,12,12.6,36,2.6,1785,-2.1,2.14,0.0,0.0,Autumn,No Holiday,Yes,926
11/04/2018,2,12.7,80,3.9,885,9.3,0.0,0.0,0.0,Spring,No Holiday,No,0
05/01/2018,1,-5.1,51,1.5,1550,-13.6,0.0,0.0,0.0,Winter,No Holiday,Yes,170
03/11/2018,16,18.7,25,2.1,1605,-1.7,1.07,0.0,0.0,Autumn,No Holiday,No,0
14/03/2018,16,21.7,41,3.2,2000,7.8,1.91,0.0,0.0,Spring,No Holiday,Yes,1049
17/05/2018,23,20.0,98,1.8,589,19.6,0.0,2.5,0.0,Spring,No Holiday,Yes,35
10/02/2018,14,2.2,24,4.5,1700,-16.3,1.66,0.0,0.0,Winter,No Holiday,Yes,286
01/12/2017,14,3.0,26,2.0,2000,-14.6,1.01,0.0,0.0,Winter,No Holiday,Yes,447
22/10/2018,15,20.2,31,1.6,855,2.5,1.25,0.0,0.0,Autumn,No Holiday,Yes,1167
09/09/2018,5,16.3,66,0.5,2000,9.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,165
19/02/2018,11,4.3,44,2.3,1091,-6.9,1.77,0.0,0.0,Winter,No Holiday,Yes,314
14/03/2018,7,14.1,69,1.1,1692,8.4,0.0,0.0,0.0,Spring,No Holiday,Yes,786
21/03/2018,7,1.4,43,1.5,2000,-9.8,0.0,0.0,0.0,Spring,No Holiday,Yes,605
08/11/2018,5,10.8,89,1.6,957,9.0,0.0,0.0,0.0,Autumn,No Holiday,Yes,49
06/08/2018,12,33.2,59,2.6,1289,24.0,2.37,0.0,0.0,Summer,No Holiday,Yes,613
11/02/2018,3,-7.2,43,2.0,2000,-17.6,0.0,0.0,0.0,Winter,No Holiday,Yes,58
11/08/2018,15,35.0,41,1.5,2000,19.7,2.4,0.0,0.0,Summer,No Holiday,Yes,694
21/05/2018,5,11.9,0,1.3,2000,-2.7,0.0,0.0,0.0,Spring,No Holiday,Yes,200
02/10/2018,14,21.5,39,2.5,1691,6.9,2.56,0.0,0.0,Autumn,No Holiday,No,0
02/03/2018,15,4.3,22,1.3,1837,-15.6,2.48,0.0,0.0,Spring,No Holiday,Yes,463
25/04/2018,7,6.4,51,0.3,1963,-3.0,0.27,0.0,0.0,Spring,No Holiday,Yes,1123
02/09/2018,14,29.1,43,1.4,2000,15.2,2.39,0.0,0.0,Autumn,No Holiday,Yes,1395
30/08/2018,22,24.6,71,1.5,1319,18.9,0.0,0.0,0.0,Summer,No Holiday,Yes,1582
26/09/2018,3,16.5,57,1.6,2000,7.9,0.0,0.0,0.0,Autumn,No Holiday,Yes,355
17/11/2018,14,9.7,34,1.9,1786,-5.4,0.8,0.0,0.0,Autumn,No Holiday,Yes,969
13/04/2018,0,11.4,22,1.5,2000,-9.6,0.0,0.0,0.0,Spring,No Holiday,Yes,525
24/01/2018,14,-11.1,26,3.8,1980,-26.8,1.25,0.0,0.8,Winter,No Holiday,Yes,125
24/04/2018,19,13.3,37,1.2,2000,-1.1,0.12,0.0,0.0,Spring,No Holiday,Yes,1580
13/09/2018,23,22.4,73,0.3,1980,17.3,0.0,0.0,0.0,Autumn,No Holiday,Yes,1303
23/02/2018,12,5.3,70,0.9,226,0.2,1.73,0.0,1.7,Winter,No Holiday,Yes,283
19/11/2018,1,5.9,60,0.5,1332,-1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes,277
25/04/2018,12,19.4,20,1.1,1663,-4.1,3.08,0.0,0.0,Spring,No Holiday,Yes,1192
08/03/2018,7,3.0,90,0.7,578,1.5,0.0,0.0,0.0,Spring,No Holiday,Yes,64
31/07/2018,7,27.9,60,1.1,1983,19.4,0.28,0.0,0.0,Summer,No Holiday,Yes,1091
14/10/2018,18,16.2,58,2.4,1991,7.9,0.12,0.0,0.0,Autumn,No Holiday,Yes,1662
13/08/2018,17,33.2,55,2.7,1600,22.9,0.55,0.0,0.0,Summer,No Holiday,Yes,1358
20/12/2017,12,-3.2,49,1.3,1723,-12.4,0.53,0.0,1.9,Winter,No Holiday,Yes,209
22/05/2018,18,17.9,93,1.2,258,16.7,0.13,2.0,0.0,Spring,Holiday,Yes,30
24/04/2018,16,15.5,52,1.7,2000,5.6,0.7,0.0,0.0,Spring,No Holiday,Yes,1118
02/08/2018,16,37.9,39,1.6,1757,21.5,1.76,0.0,0.0,Summer,No Holiday,Yes,676
17/11/2018,9,2.2,53,0.5,1595,-6.4,0.62,0.0,0.0,Autumn,No Holiday,Yes,644
20/07/2018,15,34.1,45,2.4,1110,20.4,2.88,0.0,0.0,Summer,No Holiday,Yes,794
18/07/2018,1,25.7,80,0.2,805,21.9,0.0,0.0,0.0,Summer,No Holiday,Yes,741
13/09/2018,15,27.8,49,1.4,1963,16.1,1.97,0.0,0.0,Autumn,No Holiday,Yes,1200
16/05/2018,16,21.8,97,1.8,206,21.2,0.18,0.0,0.0,Spring,No Holiday,Yes,223
